param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.08,97.58,99.68,0.1,97.06,99.8
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.08,97.64,99.73,0.11,96.83,99.92
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.09,97.48,99.76,0.09,97.5,99.84
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.08,97.61,99.74,0.1,96.75,99.88
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.11,96.86,99.61,0.1,97.46,99.88
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.11,96.8,99.68,0.09,97.14,99.84
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.12,96.39,99.5,0.09,96.94,99.88
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.13,96.15,99.56,0.1,96.79,99.84
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.15,95.61,99.42,0.1,97.22,99.88
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.14,95.95,99.54,0.09,97.42,99.96
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.16,95.29,99.43,0.1,96.94,99.92
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.16,95.41,99.38,0.1,96.9,100.0
