run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,100.0,100.0,0.48,90.16,98.93
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,100.0,100.0,0.45,90.73,98.94
