run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.26,93.44,100.0,2.28,43.7,97.76
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.27,92.4,99.79,2.34,43.84,97.61
