run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.19,94.9,99.79,2.51,42.58,97.35
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.09,97.5,100.0,2.92,38.65,96.58
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.21,94.27,100.0,2.61,40.87,97.0
