run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.14,99.9,100.0,0.49,87.67,96.56
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.02,99.69,99.9,0.49,87.76,96.18
