param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.61,72.79,100.0,0.6,72.3,100.0,0.6,72.3,100.0
{'lr': 0.001},0.47,79.31,100.0,0.59,73.41,100.0,0.59,73.41,100.0
