param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.11,96.93,99.62,0.11,96.87,99.92
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.11,96.88,99.55,0.1,96.79,99.96
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.09,97.36,99.69,0.11,97.06,99.88
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.08,97.7,99.75,0.1,97.3,99.88
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.15,95.57,99.46,0.1,96.94,99.92
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.16,95.36,99.46,0.1,96.79,99.92
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.12,96.57,99.58,0.1,97.34,99.96
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.13,96.27,99.51,0.1,97.46,99.88
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.19,94.44,99.28,0.1,97.02,100.0
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.19,94.6,99.27,0.1,97.18,100.0
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.15,95.58,99.42,0.1,97.22,99.96
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.15,95.49,99.36,0.1,96.83,99.88
