run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.9,100.0,0.06,98.99,99.8
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,100.0,100.0,0.05,98.83,99.84
