run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.34,91.25,99.58,0.56,77.42,100.0
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.37,89.27,99.79,0.54,78.56,100.0
