param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'drop_path_rate': 0},1.38,66.94,86.03,0.78,78.08,95.59,0.78,78.22,95.56
{'drop_path_rate': 0.1},2.04,53.48,76.69,0.83,76.63,95.14,0.83,76.75,95.11
