param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'drop_path_rate': 0},1.4,66.56,85.84,0.76,78.26,95.65,0.76,78.31,95.61
{'drop_path_rate': 0.1},2.07,52.98,76.11,0.83,77.07,94.94,0.83,77.13,95.05
