run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.02,99.48,100.0,2.58,52.45,96.56
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.01,99.9,100.0,2.55,53.07,96.48
