param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.17,97.53,99.74,0.95,79.0,91.0
"{'lr': 0.001, 'wd': 0.001}",0.15,98.05,99.87,0.98,74.5,92.5
"{'lr': 0.01, 'wd': 0.0001}",0.0,100.0,100.0,1.16,70.0,91.5
"{'lr': 0.01, 'wd': 0.001}",0.01,99.87,100.0,1.24,72.0,90.0
