run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,1.14,85.04,95.31,1.15,78.77,95.95
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,1.16,85.49,94.2,1.1,79.79,96.33
