param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.95,100.0,0.39,91.2,98.9
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.95,100.0,0.38,91.6,99.1
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.98,100.0,0.46,91.3,98.9
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.45,91.9,99.1
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.17,94.86,99.81,0.24,92.7,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.17,94.85,99.81,0.23,93.1,99.5
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.09,97.41,99.92,0.26,93.0,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.09,97.52,99.92,0.25,93.1,99.5
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.3,91.04,99.29,0.25,92.2,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.29,90.98,99.31,0.26,91.8,99.2
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.19,93.96,99.72,0.27,92.5,99.2
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.19,94.04,99.67,0.26,92.1,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.98,100.0,0.53,92.3,98.6
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.51,91.5,99.1
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.48,92.8,98.9
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.98,100.0,0.52,92.9,99.1
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.06,98.24,99.93,0.29,92.6,99.6
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.06,98.23,99.94,0.26,93.6,99.5
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.03,99.17,99.96,0.28,93.7,99.7
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.03,99.17,99.98,0.33,92.7,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.15,95.35,99.73,0.28,92.6,99.2
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.15,95.2,99.75,0.28,92.5,99.0
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.08,97.65,99.87,0.31,92.7,99.1
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.08,97.58,99.85,0.32,91.7,99.1
