param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.96,100.0,0.49,90.0,99.1
"{'drop_path_rate': 0, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.49,91.0,98.9
"{'drop_path_rate': 0, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.48,91.1,99.1
"{'drop_path_rate': 0, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.001}",0.0,99.98,100.0,0.47,92.1,99.2
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.5,92.4,98.8
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.56,91.2,98.7
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.52,93.0,98.8
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.51,92.8,99.3
"{'drop_path_rate': 0.1, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.0001}",0.08,97.85,99.94,0.25,92.5,99.5
"{'drop_path_rate': 0.1, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.001}",0.08,97.74,99.93,0.24,92.6,99.5
"{'drop_path_rate': 0.1, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.0001}",0.02,99.39,99.98,0.32,92.6,99.4
"{'drop_path_rate': 0.1, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.001}",0.02,99.38,99.98,0.31,93.3,99.4
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.02,99.49,99.99,0.35,92.6,99.1
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.02,99.48,99.98,0.34,93.0,99.3
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.01,99.68,99.98,0.34,93.4,99.3
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.01,99.7,99.98,0.33,92.7,99.4
"{'drop_path_rate': 0.2, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.0001}",0.14,95.68,99.8,0.24,92.5,99.5
"{'drop_path_rate': 0.2, 'fact_scaler': 0.01, 'lr': 0.0005, 'wd': 0.001}",0.14,95.54,99.83,0.25,93.2,99.4
"{'drop_path_rate': 0.2, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.0001}",0.06,98.49,99.95,0.28,93.0,99.4
"{'drop_path_rate': 0.2, 'fact_scaler': 0.01, 'lr': 0.001, 'wd': 0.001}",0.05,98.43,99.96,0.28,93.1,99.4
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.05,98.76,99.95,0.29,94.0,99.0
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.04,98.76,99.95,0.3,93.0,99.4
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.03,99.28,99.97,0.33,93.4,99.0
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.02,99.3,99.97,0.35,92.8,99.2
