run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.08,97.71,100.0,1.87,54.45,96.56
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.05,98.44,100.0,2.34,52.89,97.53
