run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.13,96.25,100.0,1.89,58.37,99.99
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.13,96.25,100.0,1.84,58.7,99.97
