param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.09,97.72,99.99,0.24,92.3,99.3
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.09,97.69,100.0,0.24,92.1,99.3
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.03,99.41,100.0,0.28,91.9,99.3
"{'adapter_scaler': 0.01, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.03,99.4,100.0,0.27,92.0,99.3
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.29,91.18,99.31,0.25,91.9,99.5
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.28,91.46,99.35,0.24,92.2,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.22,93.31,99.61,0.25,92.3,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.21,93.44,99.62,0.24,92.7,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.46,86.3,98.27,0.28,91.0,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.46,86.37,98.24,0.28,90.8,99.4
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.38,88.53,98.74,0.27,92.0,99.6
"{'adapter_scaler': 0.01, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.37,88.76,98.76,0.27,91.4,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.05,99.01,100.0,0.26,92.1,99.3
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.05,99.0,100.0,0.27,91.9,99.2
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.01,99.95,100.0,0.35,91.7,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.01,99.96,100.0,0.35,91.9,99.2
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.23,92.86,99.61,0.23,92.8,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.24,92.75,99.54,0.23,92.4,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.17,94.73,99.76,0.24,92.6,99.4
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.18,94.63,99.73,0.25,92.1,99.3
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.38,88.43,98.81,0.27,91.6,99.1
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.39,88.31,98.74,0.27,91.3,99.2
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.31,90.34,99.14,0.26,92.0,99.6
"{'adapter_scaler': 0.1, 'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.32,90.15,99.12,0.27,91.9,99.4
