run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.08,99.27,99.9,3.39,31.39,77.16
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.11,98.44,99.9,3.31,32.57,77.45
