param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.34,90.3,98.73,0.24,93.17,99.52
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.34,90.16,98.58,0.23,93.37,99.72
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.28,91.71,98.83,0.19,94.21,99.6
"{'drop_path_rate': 0, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.28,91.86,98.95,0.19,94.13,99.72
"{'drop_path_rate': 0, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.0001}",0.33,90.41,98.75,0.22,93.37,99.68
"{'drop_path_rate': 0, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.001}",0.33,90.13,98.66,0.21,93.45,99.56
"{'drop_path_rate': 0, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.0001}",0.26,92.34,99.07,0.18,94.64,99.64
"{'drop_path_rate': 0, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.001}",0.26,92.25,98.96,0.18,93.77,99.84
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.43,87.98,98.28,0.23,93.21,99.44
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.43,87.49,98.17,0.23,93.53,99.33
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.35,89.88,98.51,0.19,94.09,99.68
"{'drop_path_rate': 0.1, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.34,89.86,98.64,0.19,94.05,99.6
"{'drop_path_rate': 0.1, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.0001}",0.41,88.15,98.18,0.21,93.61,99.68
"{'drop_path_rate': 0.1, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.001}",0.42,88.12,98.26,0.23,92.9,99.68
"{'drop_path_rate': 0.1, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.0001}",0.34,90.04,98.64,0.17,94.6,99.72
"{'drop_path_rate': 0.1, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.001}",0.34,90.09,98.7,0.18,94.25,99.72
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.49,86.36,97.76,0.25,92.66,99.6
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.49,86.22,97.88,0.24,92.66,99.48
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.4,88.59,98.28,0.19,94.25,99.6
"{'drop_path_rate': 0.2, 'fact_scaler': 0.1, 'lr': 0.001, 'wd': 0.001}",0.41,88.48,98.19,0.19,94.25,99.56
"{'drop_path_rate': 0.2, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.0001}",0.47,86.69,97.89,0.23,93.13,99.44
"{'drop_path_rate': 0.2, 'fact_scaler': 1, 'lr': 0.0005, 'wd': 0.001}",0.48,86.75,97.82,0.23,92.78,99.52
"{'drop_path_rate': 0.2, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.0001}",0.39,88.61,98.37,0.19,93.93,99.64
"{'drop_path_rate': 0.2, 'fact_scaler': 1, 'lr': 0.001, 'wd': 0.001}",0.4,88.55,98.26,0.2,93.65,99.52
