param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.18,95.05,99.87,0.67,77.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.19,94.4,99.74,0.73,74.5,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.01,99.74,100.0,0.91,78.5,100.0
"{'lr': 0.01, 'wd': 0.001}",0.02,99.61,100.0,0.78,80.5,100.0
