param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.02,99.8,100.0,0.41,89.8,99.1
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.02,99.8,100.0,0.42,90.5,98.8
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.98,100.0,0.49,90.5,98.5
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.49,90.5,99.3
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.15,95.5,99.81,0.25,92.0,99.3
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.15,95.44,99.78,0.24,92.6,99.6
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.1,97.1,99.89,0.26,92.0,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.1,97.05,99.88,0.26,91.6,99.6
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.24,92.67,99.48,0.25,91.6,99.2
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.24,92.68,99.49,0.25,91.6,99.3
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.19,94.44,99.69,0.26,91.8,99.3
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.19,94.25,99.65,0.25,92.3,99.6
