run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.49,90.85,98.44,0.69,81.37,97.15
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.45,93.75,97.77,0.69,81.31,97.09
