param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
"{'lr': 0.001, 'wd': 0.0001}",0.02,100.0,100.0,0.48,85.0,99.5,0.48,85.0,99.5
"{'lr': 0.001, 'wd': 0.001}",0.03,99.87,100.0,0.43,86.0,99.5,0.43,86.0,99.5
"{'lr': 0.01, 'wd': 0.0001}",0.0,100.0,100.0,1.41,75.0,91.0,1.41,75.0,91.0
"{'lr': 0.01, 'wd': 0.001}",0.0,99.87,100.0,1.34,70.0,91.5,1.34,70.0,91.5
