param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.34,95.83,100.0,0.32,92.5,100.0
"{'lr': 0.001, 'wd': 0.001}",0.35,95.83,99.74,0.32,93.5,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.05,99.22,100.0,0.21,94.0,100.0
"{'lr': 0.01, 'wd': 0.001}",0.05,98.7,99.87,0.22,94.0,99.5
