param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.4,81.77,100.0,0.35,85.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.41,80.6,100.0,0.34,84.5,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.31,87.11,100.0,0.3,86.0,100.0
"{'lr': 0.01, 'wd': 0.001}",0.3,88.28,100.0,0.3,86.0,100.0
