run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.1,98.12,99.9,3.57,33.05,78.93
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.08,98.02,100.0,3.55,33.29,77.45
