param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.13,96.19,99.49,0.11,96.67,99.92
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.13,96.04,99.5,0.11,96.47,99.96
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.11,96.96,99.6,0.11,96.55,99.84
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.1,97.14,99.69,0.11,96.63,99.92
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.19,94.47,99.22,0.1,96.59,100.0
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.18,94.62,99.26,0.11,96.63,99.88
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.14,95.73,99.46,0.1,96.94,99.96
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.15,95.77,99.49,0.09,97.26,99.96
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.22,93.52,99.25,0.11,96.27,99.92
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.22,93.45,99.22,0.11,96.43,99.92
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.17,94.75,99.36,0.1,97.02,99.84
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.17,94.84,99.47,0.11,96.51,99.92
