param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.45,91.4,99.0
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.98,100.0,0.45,91.2,99.3
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",4.17,6.82,22.36,4.19,7.1,20.9
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",4.33,5.23,17.6,4.35,5.5,18.2
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.01,99.76,99.98,0.4,92.5,99.3
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.01,99.75,99.99,0.42,91.7,99.2
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",4.3,5.23,18.29,4.32,4.5,18.1
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",4.44,3.22,12.77,4.43,4.0,13.3
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.02,99.5,99.97,0.4,92.0,99.2
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.02,99.51,99.97,0.35,92.9,99.4
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",4.32,4.57,16.84,4.32,5.0,17.5
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",4.38,4.04,15.11,4.39,4.2,15.9
