param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.5,92.6,98.8
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.98,100.0,0.51,91.4,99.3
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.55,91.4,98.8
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.56,91.3,98.7
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.03,99.17,99.98,0.33,92.3,99.4
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.03,99.01,99.96,0.33,92.5,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.02,99.37,99.98,0.36,92.8,99.1
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.02,99.46,99.98,0.34,93.0,98.9
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.08,97.89,99.9,0.31,93.0,99.1
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.08,97.83,99.9,0.27,93.7,99.5
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.05,98.67,99.93,0.29,93.5,99.3
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.05,98.56,99.93,0.31,92.7,99.3
