param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'drop_path_rate': 0},2.0,55.4,76.94,0.85,76.1,94.73,0.85,76.21,94.64
{'drop_path_rate': 0.1},3.64,31.23,50.24,0.93,74.52,93.93,0.94,74.61,93.85
