param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.1,95.81,100.0,0.09,96.37,100.0,0.09,96.37,100.0
{'lr': 0.001},0.05,97.96,100.0,0.04,98.77,100.0,0.04,98.77,100.0
