param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.1,96.48,100.0,2.52,45.0,99.0
"{'lr': 0.001, 'wd': 0.001}",0.09,98.18,99.87,2.47,44.0,99.0
"{'lr': 0.01, 'wd': 0.0001}",0.01,99.74,100.0,3.84,42.0,98.5
"{'lr': 0.01, 'wd': 0.001}",0.01,99.74,100.0,4.0,46.5,98.5
