run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.58,100.0,0.33,89.4,99.59
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.69,100.0,0.35,89.29,99.4
