run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.48,83.02,100.0,1.23,52.29,99.97
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.48,82.6,100.0,1.18,52.12,99.99
