param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.55,91.4,98.7
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.48,93.0,99.4
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.98,100.0,0.48,91.9,98.4
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.43,92.3,98.9
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.01,99.64,99.98,0.33,93.7,99.4
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.01,99.61,99.99,0.37,93.5,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.01,99.66,99.99,0.32,93.8,99.2
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.01,99.68,99.98,0.36,92.0,99.3
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.03,99.16,99.94,0.34,93.1,99.1
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.03,99.12,99.95,0.32,93.4,99.2
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.02,99.34,99.96,0.33,93.3,99.4
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.03,99.27,99.97,0.35,92.2,99.5
