param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.51,75.26,100.0,0.41,82.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.0,100.0,100.0,1.01,80.0,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.69,52.47,100.0,0.69,48.0,100.0
"{'lr': 0.01, 'wd': 0.001}",0.6,68.49,100.0,0.59,69.5,100.0
