param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.1,95.94,100.0,0.08,97.03,100.0,0.08,97.03,100.0
{'lr': 0.001},0.01,99.57,100.0,0.01,99.93,100.0,0.01,99.93,100.0
