param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.19,91.75,100.0,0.17,92.7,100.0,0.17,92.7,100.0
{'lr': 0.001},0.15,93.53,100.0,0.14,94.06,100.0,0.14,94.06,100.0
