param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.57,90.9,98.5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.58,91.1,98.6
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.58,90.3,99.0
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.98,100.0,0.5,91.0,98.9
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.06,98.42,99.93,0.27,93.3,99.1
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.05,98.53,99.96,0.29,92.4,99.6
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.03,99.04,99.96,0.3,93.0,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.03,99.12,99.96,0.33,91.6,99.4
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.12,96.54,99.84,0.24,93.2,99.3
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.12,96.57,99.85,0.25,93.2,99.4
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.07,97.9,99.9,0.29,93.0,99.3
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.08,97.78,99.87,0.28,93.0,99.2
