run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.69,100.0,0.59,82.94,97.62
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.79,100.0,0.61,82.59,97.59
