param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.1,96.13,100.0,0.08,97.31,100.0,0.08,97.31,100.0
{'lr': 0.001},0.01,99.77,100.0,0.01,99.91,100.0,0.01,99.91,100.0
