param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.94,100.0,0.49,89.5,98.7
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.95,100.0,0.51,89.4,98.5
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.52,91.6,98.9
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.98,100.0,0.53,89.7,98.8
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.12,96.44,99.87,0.24,91.9,99.6
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.12,96.37,99.89,0.25,92.7,99.0
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.07,97.92,99.96,0.24,92.7,99.3
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.08,97.76,99.94,0.26,93.2,99.1
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.2,93.75,99.64,0.25,92.5,99.2
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.21,93.55,99.61,0.23,92.4,99.4
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.15,95.27,99.76,0.25,92.7,99.5
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.15,95.5,99.78,0.25,92.1,99.4
