param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.66,82.29,99.35,2.02,31.5,93.5
"{'lr': 0.001, 'wd': 0.001}",0.62,81.12,99.61,1.95,29.5,92.0
"{'lr': 0.01, 'wd': 0.0001}",0.05,99.09,100.0,3.38,27.0,88.0
"{'lr': 0.01, 'wd': 0.001}",0.06,98.96,99.87,3.35,24.0,90.0
