param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_best_loss,val_best_top1,val_best_top5
{'lr': 0.0005},0.0,99.99,100.0,0.0,100.0,100.0,0.0,100.0,100.0
{'lr': 0.001},1.71,24.58,91.91,1.71,25.13,92.14,1.71,25.13,92.14
