run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.38,100.0,1.89,73.7,100.0
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.03,99.06,100.0,1.99,73.02,100.0
