run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.73,87.72,97.1,0.82,80.37,96.76
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.81,86.61,94.42,0.79,81.16,97.02
