run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,99.9,100.0,2.71,55.7,77.71
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.01,100.0,100.0,2.76,55.15,77.81
