param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.46,91.2,98.7
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.54,91.0,98.6
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.98,100.0,0.51,91.1,99.3
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.98,100.0,0.55,90.5,99.0
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.09,97.45,99.92,0.28,92.2,99.4
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.09,97.56,99.91,0.25,92.1,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.05,98.58,99.95,0.29,91.9,99.3
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.05,98.57,99.94,0.29,92.6,99.5
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.16,95.11,99.72,0.24,92.7,99.2
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.17,95.06,99.71,0.24,93.1,99.2
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.11,96.87,99.88,0.27,92.5,99.2
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.11,96.62,99.84,0.26,92.3,99.2
