param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.18,94.92,99.87,0.59,78.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.13,96.48,100.0,0.62,79.0,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.0,100.0,100.0,1.84,61.5,99.5
"{'lr': 0.01, 'wd': 0.001}",0.01,99.87,100.0,1.78,63.0,100.0
