param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.0,99.97,100.0,0.58,90.7,99.0
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.0,99.97,100.0,0.5,92.0,98.9
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.0,99.97,100.0,0.44,91.5,99.2
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.0,99.97,100.0,0.5,91.9,99.0
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.02,99.35,99.98,0.33,93.0,99.3
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.02,99.5,99.99,0.31,93.4,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.01,99.65,99.97,0.35,92.7,99.4
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.01,99.63,99.97,0.36,92.3,99.3
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.05,98.65,99.93,0.3,92.6,99.3
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.05,98.66,99.93,0.3,93.1,99.4
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.03,99.01,99.97,0.34,91.9,99.3
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.03,99.1,99.96,0.32,92.9,99.4
