run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.08,97.81,100.0,1.66,62.41,99.89
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.07,97.71,100.0,1.81,61.99,99.99
