run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.34,95.94,99.48,0.98,72.68,93.27
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.33,96.04,99.48,0.98,72.33,93.4
