param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.0,100.0,100.0,1.66,72.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.0,100.0,100.0,2.41,63.5,100.0
"{'lr': 0.01, 'wd': 0.0001}",1.3,32.94,100.0,1.28,18.5,100.0
"{'lr': 0.01, 'wd': 0.001}",1.31,32.94,100.0,1.29,18.5,100.0
