param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.0001}",0.22,93.34,99.29,0.14,95.63,99.8
"{'drop_path_rate': 0, 'lr': 0.0005, 'wd': 0.001}",0.22,93.36,99.21,0.14,95.71,99.88
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.0001}",0.18,94.68,99.29,0.13,95.79,99.92
"{'drop_path_rate': 0, 'lr': 0.001, 'wd': 0.001}",0.18,94.75,99.32,0.13,95.95,99.8
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.0001}",0.3,91.06,99.02,0.15,95.2,99.88
"{'drop_path_rate': 0.1, 'lr': 0.0005, 'wd': 0.001}",0.3,91.53,98.88,0.15,95.24,99.88
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.0001}",0.24,92.85,99.1,0.12,96.23,99.8
"{'drop_path_rate': 0.1, 'lr': 0.001, 'wd': 0.001}",0.24,92.8,99.11,0.13,95.79,99.8
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.0001}",0.35,89.86,98.57,0.16,94.88,99.88
"{'drop_path_rate': 0.2, 'lr': 0.0005, 'wd': 0.001}",0.35,89.75,98.63,0.16,94.96,99.84
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.0001}",0.28,91.97,98.86,0.13,95.99,99.88
"{'drop_path_rate': 0.2, 'lr': 0.001, 'wd': 0.001}",0.28,91.51,98.94,0.13,95.79,99.76
