param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.12,97.4,99.87,0.5,81.5,100.0
"{'lr': 0.001, 'wd': 0.001}",0.13,96.74,100.0,0.56,78.5,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.01,99.74,100.0,0.54,87.0,100.0
"{'lr': 0.01, 'wd': 0.001}",0.0,100.0,100.0,0.93,80.5,100.0
