param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",1.21,57.68,98.44,1.62,31.5,95.0
"{'lr': 0.001, 'wd': 0.001}",1.2,59.24,97.79,1.62,33.5,94.5
"{'lr': 0.01, 'wd': 0.0001}",0.79,74.87,99.35,1.82,39.5,95.5
"{'lr': 0.01, 'wd': 0.001}",0.81,73.18,99.22,1.83,39.0,95.5
