param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.3,92.06,99.48,1.81,49.0,95.5
"{'lr': 0.001, 'wd': 0.001}",0.32,92.06,99.61,1.75,49.0,96.0
"{'lr': 0.01, 'wd': 0.0001}",0.03,99.22,100.0,2.43,52.5,98.0
"{'lr': 0.01, 'wd': 0.001}",0.03,99.09,100.0,2.49,52.0,96.5
