param_set,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
"{'lr': 0.001, 'wd': 0.0001}",0.27,91.02,100.0,1.25,71.0,100.0
"{'lr': 0.001, 'wd': 0.001}",0.23,92.58,100.0,1.12,71.0,100.0
"{'lr': 0.01, 'wd': 0.0001}",0.01,99.74,100.0,1.94,69.5,100.0
"{'lr': 0.01, 'wd': 0.001}",0.01,99.61,100.0,2.07,69.5,100.0
