run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,99.9,100.0,0.54,85.17,98.1
run_idx,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
0,0.0,99.9,100.0,0.53,85.02,98.14
